time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2020-01-01T00:33:21.0000000Z,2020-01-01T00:33:22.0000000Z,2020-01-01T00:33:21.4290680Z,2020-01-01T00:33:21.4290680Z,7161.84,7161.84,7161.84,7161.84,0.00137545,1
2020-01-01T00:33:23.0000000Z,2020-01-01T00:33:24.0000000Z,2020-01-01T00:33:23.5796780Z,2020-01-01T00:33:23.5796780Z,7161.84,7161.84,7161.84,7161.84,0.02672122,1
2020-01-01T00:33:24.0000000Z,2020-01-01T00:33:25.0000000Z,2020-01-01T00:33:24.9036250Z,2020-01-01T00:33:24.9036250Z,7161.83,7161.83,7160.68,7160.68,0.23118721,2
2020-01-01T00:33:25.0000000Z,2020-01-01T00:33:26.0000000Z,2020-01-01T00:33:25.1341350Z,2020-01-01T00:33:25.1341350Z,7161.27,7161.27,7161.27,7161.27,0.0014602,1
2020-01-01T00:33:27.0000000Z,2020-01-01T00:33:28.0000000Z,2020-01-01T00:33:27.3776780Z,2020-01-01T00:33:27.3776780Z,7160.69,7160.69,7160.69,7160.69,0.00667023,1
2020-01-01T00:33:34.0000000Z,2020-01-01T00:33:35.0000000Z,2020-01-01T00:33:34.6063760Z,2020-01-01T00:33:34.6063760Z,7160.69,7160.69,7160.69,7160.69,0.00257209,1
2020-01-01T00:33:39.0000000Z,2020-01-01T00:33:40.0000000Z,2020-01-01T00:33:39.4813320Z,2020-01-01T00:33:39.4813320Z,7160.68,7160.68,7160.68,7160.68,0.00397522,1
2020-01-01T00:33:40.0000000Z,2020-01-01T00:33:41.0000000Z,2020-01-01T00:33:40.2247590Z,2020-01-01T00:33:40.7023960Z,7160.68,7160.68,7160.62,7160.62,0.14594254,2
2020-01-01T00:33:41.0000000Z,2020-01-01T00:33:42.0000000Z,2020-01-01T00:33:41.6240000Z,2020-01-01T00:33:41.6240000Z,7159.21,7159.21,7146.6,7146.6,9.3970711,14
2020-01-01T00:33:44.0000000Z,2020-01-01T00:33:45.0000000Z,2020-01-01T00:33:44.9136970Z,2020-01-01T00:33:44.9136970Z,7160.69,7160.69,7160.69,7160.69,0.00716792,1
2020-01-01T00:33:49.0000000Z,2020-01-01T00:33:50.0000000Z,2020-01-01T00:33:49.5241180Z,2020-01-01T00:33:49.6108120Z,7161.27,7161.27,7161.27,7161.27,0.01580125,2
2020-01-01T00:33:50.0000000Z,2020-01-01T00:33:51.0000000Z,2020-01-01T00:33:50.2672000Z,2020-01-01T00:33:50.3778910Z,7161.27,7161.27,7161.27,7161.27,0.01649537,2
2020-01-01T00:33:52.0000000Z,2020-01-01T00:33:53.0000000Z,2020-01-01T00:33:52.7047520Z,2020-01-01T00:33:52.8238570Z,7161.27,7161.27,7160.61,7160.61,0.01024512,2
2020-01-01T00:33:55.0000000Z,2020-01-01T00:33:56.0000000Z,2020-01-01T00:33:55.3900160Z,2020-01-01T00:33:55.3900160Z,7160.61,7160.61,7160.61,7160.61,0.02807093,1
2020-01-01T00:33:57.0000000Z,2020-01-01T00:33:58.0000000Z,2020-01-01T00:33:57.0950000Z,2020-01-01T00:33:57.0950000Z,7158.12,7158.12,7158.12,7158.12,0.00841617,1
2020-01-01T00:33:59.0000000Z,2020-01-01T00:34:00.0000000Z,2020-01-01T00:33:59.2476440Z,2020-01-01T00:33:59.2476440Z,7161.27,7161.27,7161.27,7161.27,0.01348018,1
2020-01-01T00:34:01.0000000Z,2020-01-01T00:34:02.0000000Z,2020-01-01T00:34:01.0060660Z,2020-01-01T00:34:01.0060660Z,7161.27,7161.27,7161.27,7161.27,0.020428,1
2020-01-01T00:34:07.0000000Z,2020-01-01T00:34:08.0000000Z,2020-01-01T00:34:07.2840000Z,2020-01-01T00:34:07.2840000Z,7159.7,7159.7,7159.7,7159.7,0.0243444,2
2020-01-01T00:34:09.0000000Z,2020-01-01T00:34:10.0000000Z,2020-01-01T00:34:09.4700000Z,2020-01-01T00:34:09.5430000Z,7158.12,7159.56,7158.12,7159.56,0.02341841,2
2020-01-01T00:34:10.0000000Z,2020-01-01T00:34:11.0000000Z,2020-01-01T00:34:10.5540000Z,2020-01-01T00:34:10.5540000Z,7157.4,7157.4,7157.4,7157.4,1e-05,1
2020-01-01T00:34:11.0000000Z,2020-01-01T00:34:12.0000000Z,2020-01-01T00:34:11.1910590Z,2020-01-01T00:34:11.1910590Z,7160.62,7160.62,7160.62,7160.62,0.0197747,1
2020-01-01T00:34:12.0000000Z,2020-01-01T00:34:13.0000000Z,2020-01-01T00:34:12.9564350Z,2020-01-01T00:34:12.9564350Z,7160.61,7160.61,7160.61,7160.61,0.25131719,1
2020-01-01T00:34:16.0000000Z,2020-01-01T00:34:17.0000000Z,2020-01-01T00:34:16.1550870Z,2020-01-01T00:34:16.1550870Z,7160.61,7160.61,7160.61,7160.61,0.05972074,1
2020-01-01T00:34:17.0000000Z,2020-01-01T00:34:18.0000000Z,2020-01-01T00:34:17.9650000Z,2020-01-01T00:34:17.9650000Z,7159.56,7159.56,7159.56,7159.56,0.01384388,1
2020-01-01T00:34:18.0000000Z,2020-01-01T00:34:19.0000000Z,2020-01-01T00:34:18.7272400Z,2020-01-01T00:34:18.7272400Z,7160.62,7160.62,7160.62,7160.62,0.02779298,1
2020-01-01T00:34:20.0000000Z,2020-01-01T00:34:21.0000000Z,2020-01-01T00:34:20.1966790Z,2020-01-01T00:34:20.4510000Z,7160.62,7160.62,7157.4,7157.4,0.01297199,2
2020-01-01T00:34:23.0000000Z,2020-01-01T00:34:24.0000000Z,2020-01-01T00:34:23.0557460Z,2020-01-01T00:34:23.0557460Z,7160.62,7160.62,7160.62,7160.62,0.025,1
2020-01-01T00:34:25.0000000Z,2020-01-01T00:34:26.0000000Z,2020-01-01T00:34:25.5056040Z,2020-01-01T00:34:25.5056040Z,7160.61,7160.61,7160.61,7160.61,0.00196496,1
2020-01-01T00:34:28.0000000Z,2020-01-01T00:34:29.0000000Z,2020-01-01T00:34:28.0198250Z,2020-01-01T00:34:28.0198250Z,7160.62,7160.62,7160.62,7160.62,0.0187079,1
2020-01-01T00:34:33.0000000Z,2020-01-01T00:34:34.0000000Z,2020-01-01T00:34:33.6266270Z,2020-01-01T00:34:33.8444710Z,7160.61,7160.62,7160.61,7160.62,0.04821604,2
2020-01-01T00:34:34.0000000Z,2020-01-01T00:34:35.0000000Z,2020-01-01T00:34:34.9432070Z,2020-01-01T00:34:34.9432070Z,7160.61,7160.61,7160.61,7160.61,0.064,1
2020-01-01T00:34:35.0000000Z,2020-01-01T00:34:36.0000000Z,2020-01-01T00:34:35.4120000Z,2020-01-01T00:34:35.4120000Z,7158.12,7158.12,7158.12,7158.12,0.00690519,1
2020-01-01T00:34:36.0000000Z,2020-01-01T00:34:37.0000000Z,2020-01-01T00:34:36.8430000Z,2020-01-01T00:34:36.8430000Z,7159.7,7159.7,7159.7,7159.7,1.0,1
2020-01-01T00:34:37.0000000Z,2020-01-01T00:34:38.0000000Z,2020-01-01T00:34:37.4000000Z,2020-01-01T00:34:37.5046830Z,7159.7,7160.62,7159.7,7160.62,0.27872902,2
2020-01-01T00:34:39.0000000Z,2020-01-01T00:34:40.0000000Z,2020-01-01T00:34:39.8964080Z,2020-01-01T00:34:39.8964080Z,7160.61,7160.61,7160.61,7160.61,0.12622875,1
2020-01-01T00:34:43.0000000Z,2020-01-01T00:34:44.0000000Z,2020-01-01T00:34:43.3418610Z,2020-01-01T00:34:43.3418610Z,7160.62,7160.62,7160.62,7160.62,0.03340688,1
2020-01-01T00:34:45.0000000Z,2020-01-01T00:34:46.0000000Z,2020-01-01T00:34:45.0910000Z,2020-01-01T00:34:45.0970000Z,7159.6,7159.6,7159.6,7159.6,0.14616,3
2020-01-01T00:34:46.0000000Z,2020-01-01T00:34:47.0000000Z,2020-01-01T00:34:46.6736190Z,2020-01-01T00:34:46.9691820Z,7160.62,7160.62,7159.12,7159.12,0.93122137,5
2020-01-01T00:34:48.0000000Z,2020-01-01T00:34:49.0000000Z,2020-01-01T00:34:48.2452340Z,2020-01-01T00:34:48.6373950Z,7159.21,7159.21,7159.11,7159.11,0.01629523,2
2020-01-01T00:34:53.0000000Z,2020-01-01T00:34:54.0000000Z,2020-01-01T00:34:53.3262790Z,2020-01-01T00:34:53.3924850Z,7159.21,7159.21,7159.21,7159.21,0.02104017,2
2020-01-01T00:34:54.0000000Z,2020-01-01T00:34:55.0000000Z,2020-01-01T00:34:54.3988660Z,2020-01-01T00:34:54.3988660Z,7159.21,7159.21,7159.21,7159.21,0.09794866,2
2020-01-01T00:34:55.0000000Z,2020-01-01T00:34:56.0000000Z,2020-01-01T00:34:55.6268210Z,2020-01-01T00:34:55.6268210Z,7159.21,7159.21,7159.21,7159.21,0.01737455,1
2020-01-01T00:34:58.0000000Z,2020-01-01T00:34:59.0000000Z,2020-01-01T00:34:58.9623780Z,2020-01-01T00:34:58.9623780Z,7159.21,7159.21,7159.21,7159.21,0.00417095,1
2020-01-01T00:35:00.0000000Z,2020-01-01T00:35:01.0000000Z,2020-01-01T00:35:00.4005680Z,2020-01-01T00:35:00.9527780Z,7159.21,7159.21,7159.11,7159.11,0.02307539,3
2020-01-01T00:35:01.0000000Z,2020-01-01T00:35:02.0000000Z,2020-01-01T00:35:01.7625550Z,2020-01-01T00:35:01.7625550Z,7159.21,7159.21,7159.21,7159.21,0.0069479,1
2020-01-01T00:35:09.0000000Z,2020-01-01T00:35:10.0000000Z,2020-01-01T00:35:09.5077650Z,2020-01-01T00:35:09.5077650Z,7159.21,7159.21,7159.21,7159.21,0.00146074,1
2020-01-01T00:35:11.0000000Z,2020-01-01T00:35:12.0000000Z,2020-01-01T00:35:11.4414060Z,2020-01-01T00:35:11.4414060Z,7159.21,7159.21,7159.21,7159.21,0.02738151,1
2020-01-01T00:35:13.0000000Z,2020-01-01T00:35:14.0000000Z,2020-01-01T00:35:13.8030000Z,2020-01-01T00:35:13.8030000Z,7159.56,7159.56,7159.56,7159.56,0.00125219,1
2020-01-01T00:35:16.0000000Z,2020-01-01T00:35:17.0000000Z,2020-01-01T00:35:16.1668340Z,2020-01-01T00:35:16.1668340Z,7159.21,7159.21,7159.21,7159.21,0.03782345,1
2020-01-01T00:35:23.0000000Z,2020-01-01T00:35:24.0000000Z,2020-01-01T00:35:23.1458730Z,2020-01-01T00:35:23.9448660Z,7159.21,7159.21,7159.11,7159.11,0.04971015,2
2020-01-01T00:35:26.0000000Z,2020-01-01T00:35:27.0000000Z,2020-01-01T00:35:26.5463670Z,2020-01-01T00:35:26.7448860Z,7159.21,7159.21,7159.21,7159.21,0.04949257,2
2020-01-01T00:35:28.0000000Z,2020-01-01T00:35:29.0000000Z,2020-01-01T00:35:28.2250000Z,2020-01-01T00:35:28.2250000Z,7159.4,7159.4,7159.4,7159.4,0.0069662,1
2020-01-01T00:35:32.0000000Z,2020-01-01T00:35:33.0000000Z,2020-01-01T00:35:32.6820000Z,2020-01-01T00:35:32.6820000Z,7159.3,7159.3,7159.3,7159.3,0.21803862,1
2020-01-01T00:35:34.0000000Z,2020-01-01T00:35:35.0000000Z,2020-01-01T00:35:34.6034910Z,2020-01-01T00:35:34.6034910Z,7158.37,7158.37,7158.37,7158.37,0.00135372,1
2020-01-01T00:35:37.0000000Z,2020-01-01T00:35:38.0000000Z,2020-01-01T00:35:37.0280000Z,2020-01-01T00:35:37.0280000Z,7159.56,7159.56,7159.56,7159.56,1e-05,1
2020-01-01T00:35:38.0000000Z,2020-01-01T00:35:39.0000000Z,2020-01-01T00:35:38.4860460Z,2020-01-01T00:35:38.4860460Z,7158.37,7158.37,7158.37,7158.37,0.00667274,1
2020-01-01T00:35:40.0000000Z,2020-01-01T00:35:41.0000000Z,2020-01-01T00:35:40.2457700Z,2020-01-01T00:35:40.3938360Z,7157.04,7158.37,7157.04,7158.37,0.10257292,2
2020-01-01T00:35:48.0000000Z,2020-01-01T00:35:49.0000000Z,2020-01-01T00:35:48.2530000Z,2020-01-01T00:35:48.2530000Z,7158.12,7158.12,7158.12,7158.12,0.00810379,1
2020-01-01T00:35:49.0000000Z,2020-01-01T00:35:50.0000000Z,2020-01-01T00:35:49.1790000Z,2020-01-01T00:35:49.6900460Z,7158.12,7158.37,7158.12,7158.37,0.02751618,2
2020-01-01T00:35:50.0000000Z,2020-01-01T00:35:51.0000000Z,2020-01-01T00:35:50.8693810Z,2020-01-01T00:35:50.8693810Z,7158.37,7158.37,7158.37,7158.37,0.01938238,1
2020-01-01T00:35:53.0000000Z,2020-01-01T00:35:54.0000000Z,2020-01-01T00:35:53.0463280Z,2020-01-01T00:35:53.0463280Z,7158.37,7158.37,7158.37,7158.37,0.00500544,1
2020-01-01T00:35:55.0000000Z,2020-01-01T00:35:56.0000000Z,2020-01-01T00:35:55.3880000Z,2020-01-01T00:35:55.3880000Z,7158.6,7158.6,7158.6,7158.6,0.29,2
2020-01-01T00:35:58.0000000Z,2020-01-01T00:35:59.0000000Z,2020-01-01T00:35:58.2760000Z,2020-01-01T00:35:58.2760000Z,7158.12,7158.12,7158.12,7158.12,0.00718862,1
2020-01-01T00:35:59.0000000Z,2020-01-01T00:36:00.0000000Z,2020-01-01T00:35:59.2994310Z,2020-01-01T00:35:59.2994310Z,7158.37,7158.37,7158.37,7158.37,0.0215,1
2020-01-01T00:36:01.0000000Z,2020-01-01T00:36:02.0000000Z,2020-01-01T00:36:01.8210000Z,2020-01-01T00:36:01.8210000Z,7159.56,7159.56,7159.56,7159.56,0.01348228,2
2020-01-01T00:36:02.0000000Z,2020-01-01T00:36:03.0000000Z,2020-01-01T00:36:02.0100000Z,2020-01-01T00:36:02.1438030Z,7161.11,7161.11,7158.37,7158.37,0.02082468,2
2020-01-01T00:36:04.0000000Z,2020-01-01T00:36:05.0000000Z,2020-01-01T00:36:04.4824150Z,2020-01-01T00:36:04.4824150Z,7158.37,7158.37,7158.37,7158.37,0.00583945,1
2020-01-01T00:36:06.0000000Z,2020-01-01T00:36:07.0000000Z,2020-01-01T00:36:06.8938800Z,2020-01-01T00:36:06.8938800Z,7158.37,7158.37,7158.37,7158.37,0.01871378,1
2020-01-01T00:36:07.0000000Z,2020-01-01T00:36:08.0000000Z,2020-01-01T00:36:07.8718020Z,2020-01-01T00:36:07.8718020Z,7158.37,7158.37,7158.37,7158.37,0.00653447,1
2020-01-01T00:36:08.0000000Z,2020-01-01T00:36:09.0000000Z,2020-01-01T00:36:08.5778670Z,2020-01-01T00:36:08.5778670Z,7158.37,7158.37,7158.37,7158.37,0.03583955,1
2020-01-01T00:36:10.0000000Z,2020-01-01T00:36:11.0000000Z,2020-01-01T00:36:10.5769370Z,2020-01-01T00:36:10.5769370Z,7158.36,7158.36,7158.36,7158.36,0.00730173,1
2020-01-01T00:36:14.0000000Z,2020-01-01T00:36:15.0000000Z,2020-01-01T00:36:14.2020550Z,2020-01-01T00:36:14.2020550Z,7158.37,7158.37,7158.37,7158.37,0.00340554,1
2020-01-01T00:36:17.0000000Z,2020-01-01T00:36:18.0000000Z,2020-01-01T00:36:17.7834690Z,2020-01-01T00:36:17.8960000Z,7158.37,7165.08,7158.37,7165.08,13.957390092,13
2020-01-01T00:36:20.0000000Z,2020-01-01T00:36:21.0000000Z,2020-01-01T00:36:20.5030000Z,2020-01-01T00:36:20.5030000Z,7159.62,7159.62,7159.62,7159.62,1e-05,1
2020-01-01T00:36:24.0000000Z,2020-01-01T00:36:25.0000000Z,2020-01-01T00:36:24.1071570Z,2020-01-01T00:36:24.8709580Z,7158.37,7158.63,7158.37,7158.4,0.09421888,8
2020-01-01T00:36:30.0000000Z,2020-01-01T00:36:31.0000000Z,2020-01-01T00:36:30.3596870Z,2020-01-01T00:36:30.6479850Z,7157.54,7158.45,7157.54,7158.45,0.02434073,2
2020-01-01T00:36:36.0000000Z,2020-01-01T00:36:37.0000000Z,2020-01-01T00:36:36.3460000Z,2020-01-01T00:36:36.4948500Z,7165.04,7165.04,7158.34,7158.34,0.02355341,2
2020-01-01T00:36:37.0000000Z,2020-01-01T00:36:38.0000000Z,2020-01-01T00:36:37.6439150Z,2020-01-01T00:36:37.6439150Z,7157.54,7157.54,7157.54,7157.54,1.4,1
2020-01-01T00:36:38.0000000Z,2020-01-01T00:36:39.0000000Z,2020-01-01T00:36:38.5330000Z,2020-01-01T00:36:38.5330000Z,7159.92,7159.92,7159.92,7159.92,1e-05,1
2020-01-01T00:36:39.0000000Z,2020-01-01T00:36:40.0000000Z,2020-01-01T00:36:39.7520000Z,2020-01-01T00:36:39.8800000Z,7165.02,7165.02,7158.0,7158.0,2.84641907,7
2020-01-01T00:36:41.0000000Z,2020-01-01T00:36:42.0000000Z,2020-01-01T00:36:41.2893910Z,2020-01-01T00:36:41.8382230Z,7158.34,7158.34,7158.18,7158.18,0.02375909,2
2020-01-01T00:36:42.0000000Z,2020-01-01T00:36:43.0000000Z,2020-01-01T00:36:42.4990000Z,2020-01-01T00:36:42.4990000Z,7159.54,7159.54,7159.54,7159.54,1e-05,1
2020-01-01T00:36:44.0000000Z,2020-01-01T00:36:45.0000000Z,2020-01-01T00:36:44.7795060Z,2020-01-01T00:36:44.7795060Z,7157.54,7157.54,7157.54,7157.54,0.22155812,1
2020-01-01T00:36:46.0000000Z,2020-01-01T00:36:47.0000000Z,2020-01-01T00:36:46.2907170Z,2020-01-01T00:36:46.2907170Z,7158.17,7158.17,7158.17,7158.17,0.00257294,1
2020-01-01T00:36:48.0000000Z,2020-01-01T00:36:49.0000000Z,2020-01-01T00:36:48.4176880Z,2020-01-01T00:36:48.4176880Z,7158.16,7158.16,7158.16,7158.16,0.02968514,2
2020-01-01T00:36:50.0000000Z,2020-01-01T00:36:51.0000000Z,2020-01-01T00:36:50.4600860Z,2020-01-01T00:36:50.4600860Z,7158.17,7158.63,7158.17,7158.63,0.73481908,3
2020-01-01T00:36:51.0000000Z,2020-01-01T00:36:52.0000000Z,2020-01-01T00:36:51.8448830Z,2020-01-01T00:36:51.8448830Z,7158.63,7158.63,7158.63,7158.63,0.00125244,1
2020-01-01T00:36:52.0000000Z,2020-01-01T00:36:53.0000000Z,2020-01-01T00:36:52.5227570Z,2020-01-01T00:36:52.5227570Z,7158.63,7158.63,7158.63,7158.63,0.04108738,1
2020-01-01T00:36:54.0000000Z,2020-01-01T00:36:55.0000000Z,2020-01-01T00:36:54.0328660Z,2020-01-01T00:36:54.3305990Z,7158.63,7158.63,7158.63,7158.63,0.03977776,2
2020-01-01T00:36:56.0000000Z,2020-01-01T00:36:57.0000000Z,2020-01-01T00:36:56.2876320Z,2020-01-01T00:36:56.2876320Z,7160.38,7160.38,7160.38,7160.38,0.00667365,1
2020-01-01T00:36:58.0000000Z,2020-01-01T00:36:59.0000000Z,2020-01-01T00:36:58.6011630Z,2020-01-01T00:36:58.6011630Z,7160.01,7160.01,7160.01,7160.01,0.00694848,1
2020-01-01T00:36:59.0000000Z,2020-01-01T00:37:00.0000000Z,2020-01-01T00:36:59.6760000Z,2020-01-01T00:36:59.6760000Z,7158.5,7158.5,7158.5,7158.5,0.35858677,1
2020-01-01T00:37:01.0000000Z,2020-01-01T00:37:02.0000000Z,2020-01-01T00:37:01.0366830Z,2020-01-01T00:37:01.5680000Z,7160.0,7163.5,7160.0,7163.5,0.02683339,3
2020-01-01T00:37:02.0000000Z,2020-01-01T00:37:03.0000000Z,2020-01-01T00:37:02.6541870Z,2020-01-01T00:37:02.6541870Z,7160.0,7160.0,7160.0,7160.0,0.03074325,1
2020-01-01T00:37:04.0000000Z,2020-01-01T00:37:05.0000000Z,2020-01-01T00:37:04.1618290Z,2020-01-01T00:37:04.8811720Z,7160.0,7160.0,7158.92,7158.92,0.07908519,2
2020-01-01T00:37:05.0000000Z,2020-01-01T00:37:06.0000000Z,2020-01-01T00:37:05.3451610Z,2020-01-01T00:37:05.3800000Z,7158.91,7158.91,7158.4,7158.4,1.31744116,2
2020-01-01T00:37:06.0000000Z,2020-01-01T00:37:07.0000000Z,2020-01-01T00:37:06.4497180Z,2020-01-01T00:37:06.7050000Z,7159.98,7159.98,7149.1,7149.1,7.02738547,7
2020-01-01T00:37:07.0000000Z,2020-01-01T00:37:08.0000000Z,2020-01-01T00:37:07.9370590Z,2020-01-01T00:37:07.9370590Z,7158.38,7158.38,7158.38,7158.38,0.01348147,1
2020-01-01T00:37:10.0000000Z,2020-01-01T00:37:11.0000000Z,2020-01-01T00:37:10.1475590Z,2020-01-01T00:37:10.1475590Z,7157.24,7157.24,7156.91,7156.91,0.32878471,3
2020-01-01T00:37:12.0000000Z,2020-01-01T00:37:13.0000000Z,2020-01-01T00:37:12.9196500Z,2020-01-01T00:37:12.9620000Z,7158.38,7162.93,7158.38,7162.93,0.08551812,6
2020-01-01T00:37:14.0000000Z,2020-01-01T00:37:15.0000000Z,2020-01-01T00:37:14.4550000Z,2020-01-01T00:37:14.4550000Z,7153.54,7153.54,7153.54,7153.54,1e-05,1
2020-01-01T00:37:15.0000000Z,2020-01-01T00:37:16.0000000Z,2020-01-01T00:37:15.6318230Z,2020-01-01T00:37:15.6318230Z,7158.38,7158.38,7158.38,7158.38,0.00125308,1
2020-01-01T00:37:16.0000000Z,2020-01-01T00:37:17.0000000Z,2020-01-01T00:37:16.9709680Z,2020-01-01T00:37:16.9709680Z,7157.29,7157.29,7157.29,7157.29,2.381,2
2020-01-01T00:37:18.0000000Z,2020-01-01T00:37:19.0000000Z,2020-01-01T00:37:18.9831940Z,2020-01-01T00:37:18.9831940Z,7158.38,7158.38,7158.38,7158.38,0.06015008,1
2020-01-01T00:37:20.0000000Z,2020-01-01T00:37:21.0000000Z,2020-01-01T00:37:20.1943850Z,2020-01-01T00:37:20.4379940Z,7157.3,7158.38,7157.3,7158.38,0.36377461,3
2020-01-01T00:37:35.0000000Z,2020-01-01T00:37:36.0000000Z,2020-01-01T00:37:35.5999310Z,2020-01-01T00:37:35.5999310Z,7157.3,7157.3,7157.3,7157.3,0.0104478,1
2020-01-01T00:37:40.0000000Z,2020-01-01T00:37:41.0000000Z,2020-01-01T00:37:40.8491030Z,2020-01-01T00:37:40.8491030Z,7157.3,7157.3,7157.3,7157.3,0.01033657,1
2020-01-01T00:37:42.0000000Z,2020-01-01T00:37:43.0000000Z,2020-01-01T00:37:42.3490000Z,2020-01-01T00:37:42.3490000Z,7162.91,7162.91,7162.91,7162.91,0.03691654,6
2020-01-01T00:37:44.0000000Z,2020-01-01T00:37:45.0000000Z,2020-01-01T00:37:44.5720000Z,2020-01-01T00:37:44.5720000Z,7153.57,7153.57,7153.57,7153.57,1e-05,1
2020-01-01T00:37:52.0000000Z,2020-01-01T00:37:53.0000000Z,2020-01-01T00:37:52.5480000Z,2020-01-01T00:37:52.5480000Z,7153.24,7153.24,7153.24,7153.24,1e-05,1
2020-01-01T00:37:54.0000000Z,2020-01-01T00:37:55.0000000Z,2020-01-01T00:37:54.7304360Z,2020-01-01T00:37:54.7304360Z,7157.17,7157.17,7157.17,7157.17,0.05561856,1
2020-01-01T00:37:57.0000000Z,2020-01-01T00:37:58.0000000Z,2020-01-01T00:37:57.7216180Z,2020-01-01T00:37:57.7216180Z,7158.3,7158.3,7158.3,7158.3,0.07515461,1
2020-01-01T00:37:58.0000000Z,2020-01-01T00:37:59.0000000Z,2020-01-01T00:37:58.5202830Z,2020-01-01T00:37:58.5202830Z,7158.3,7159.88,7158.3,7159.88,1.36956895,5
2020-01-01T00:38:00.0000000Z,2020-01-01T00:38:01.0000000Z,2020-01-01T00:38:00.0791090Z,2020-01-01T00:38:00.2026930Z,7159.74,7159.74,7157.63,7157.63,0.52638471,3
2020-01-01T00:38:02.0000000Z,2020-01-01T00:38:03.0000000Z,2020-01-01T00:38:02.3994370Z,2020-01-01T00:38:02.3994370Z,7158.39,7158.39,7158.39,7158.39,0.00736854,1
2020-01-01T00:38:04.0000000Z,2020-01-01T00:38:05.0000000Z,2020-01-01T00:38:04.5200000Z,2020-01-01T00:38:04.5200000Z,7156.22,7156.22,7156.22,7156.22,0.00701197,1
2020-01-01T00:38:06.0000000Z,2020-01-01T00:38:07.0000000Z,2020-01-01T00:38:06.4570000Z,2020-01-01T00:38:06.5720000Z,7156.22,7156.22,7156.22,7156.22,0.01441017,2
2020-01-01T00:38:07.0000000Z,2020-01-01T00:38:08.0000000Z,2020-01-01T00:38:07.2834620Z,2020-01-01T00:38:07.2834620Z,7158.39,7158.39,7158.39,7158.39,0.01336653,1
2020-01-01T00:38:08.0000000Z,2020-01-01T00:38:09.0000000Z,2020-01-01T00:38:08.7430000Z,2020-01-01T00:38:08.7430000Z,7163.5,7163.5,7163.5,7163.5,0.01319466,1
2020-01-01T00:38:10.0000000Z,2020-01-01T00:38:11.0000000Z,2020-01-01T00:38:10.4915160Z,2020-01-01T00:38:10.9700760Z,7158.39,7158.39,7158.39,7158.39,0.27649427,2
2020-01-01T00:38:13.0000000Z,2020-01-01T00:38:14.0000000Z,2020-01-01T00:38:13.2023460Z,2020-01-01T00:38:13.2023460Z,7158.39,7158.39,7158.39,7158.39,0.0012524,1
2020-01-01T00:38:15.0000000Z,2020-01-01T00:38:16.0000000Z,2020-01-01T00:38:15.2100000Z,2020-01-01T00:38:15.2100000Z,7163.5,7163.5,7163.5,7163.5,0.04155051,1
2020-01-01T00:38:17.0000000Z,2020-01-01T00:38:18.0000000Z,2020-01-01T00:38:17.5507040Z,2020-01-01T00:38:17.5507040Z,7158.39,7158.39,7158.39,7158.39,0.02940709,1
2020-01-01T00:38:18.0000000Z,2020-01-01T00:38:19.0000000Z,2020-01-01T00:38:18.5732210Z,2020-01-01T00:38:18.9834040Z,7158.39,7158.39,7157.52,7157.52,2.02031528,3
2020-01-01T00:38:20.0000000Z,2020-01-01T00:38:21.0000000Z,2020-01-01T00:38:20.5679180Z,2020-01-01T00:38:20.5679180Z,7158.38,7158.38,7158.38,7158.38,0.00285092,1
2020-01-01T00:38:21.0000000Z,2020-01-01T00:38:22.0000000Z,2020-01-01T00:38:21.5693570Z,2020-01-01T00:38:21.5693570Z,7158.38,7158.38,7158.38,7158.38,0.03983219,2
2020-01-01T00:38:23.0000000Z,2020-01-01T00:38:24.0000000Z,2020-01-01T00:38:23.4239730Z,2020-01-01T00:38:23.4239730Z,7158.38,7158.38,7158.38,7158.38,0.00667345,1
2020-01-01T00:38:31.0000000Z,2020-01-01T00:38:32.0000000Z,2020-01-01T00:38:31.1777900Z,2020-01-01T00:38:31.1777900Z,7158.31,7158.31,7158.31,7158.31,0.01028945,1
2020-01-01T00:38:35.0000000Z,2020-01-01T00:38:36.0000000Z,2020-01-01T00:38:35.6162820Z,2020-01-01T00:38:35.6162820Z,7158.31,7158.31,7158.31,7158.31,0.00257295,1
2020-01-01T00:38:37.0000000Z,2020-01-01T00:38:38.0000000Z,2020-01-01T00:38:37.6724960Z,2020-01-01T00:38:37.6724960Z,7158.12,7158.12,7158.12,7158.12,0.04678416,1
2020-01-01T00:38:41.0000000Z,2020-01-01T00:38:42.0000000Z,2020-01-01T00:38:41.6085750Z,2020-01-01T00:38:41.6085750Z,7157.82,7157.82,7157.82,7157.82,0.00112187,1
2020-01-01T00:38:45.0000000Z,2020-01-01T00:38:46.0000000Z,2020-01-01T00:38:45.0331000Z,2020-01-01T00:38:45.1046720Z,7158.06,7158.06,7158.06,7158.06,0.01736307,3
2020-01-01T00:38:46.0000000Z,2020-01-01T00:38:47.0000000Z,2020-01-01T00:38:46.2385190Z,2020-01-01T00:38:46.2385190Z,7158.06,7158.06,7158.06,7158.06,0.00326806,1
2020-01-01T00:38:48.0000000Z,2020-01-01T00:38:49.0000000Z,2020-01-01T00:38:48.4914020Z,2020-01-01T00:38:48.4914020Z,7158.06,7158.06,7158.06,7158.06,0.00528368,1
